
2022-05-10  00.54.41    EMA2    buyOrSell = 2    bin = 5    fee = 0.0003 - 0.003    2022-05-04 ~  (5) days

1602 loaded. (5 days)
sma = 12 / 6 	 limit = 0.0100 / 0.0400 / 0.0100 	 count = 1 / 1 / 0 / 1.00 	 % = 1.1527
sma = 12 / 6 	 limit = 0.0100 / 0.0400 / 0.0150 	 count = 1 / 1 / 0 / 1.00 	 % = 1.1103
sma = 12 / 6 	 limit = 0.0100 / 0.0400 / 0.0200 	 count = 1 / 1 / 0 / 1.00 	 % = 1.0863
sma = 12 / 6 	 limit = 0.0100 / 0.0400 / 0.0250 	 count = 1 / 1 / 0 / 1.00 	 % = 1.0709
sma = 12 / 6 	 limit = 0.0100 / 0.0400 / 0.0300 	 count = 1 / 1 / 0 / 1.00 	 % = 1.0602
sma = 12 / 6 	 limit = 0.0100 / 0.0400 / 0.0350 	 count = 1 / 1 / 0 / 1.00 	 % = 1.0522
sma = 12 / 6 	 limit = 0.0100 / 0.0400 / 0.0400 	 count = 1 / 1 / 0 / 1.00 	 % = 1.0462
sma = 12 / 6 	 limit = 0.0100 / 0.0400 / 0.0450 	 count = 1 / 1 / 0 / 1.00 	 % = 1.0414
sma = 12 / 6 	 limit = 0.0100 / 0.0400 / 0.0500 	 count = 1 / 1 / 0 / 1.00 	 % = 1.0375
sma = 24 / 6 	 limit = 0.0050 / 0.0050 / 0.0150 	 count = 47 / 39 / 8 / 4.88 	 % = 1.1002
sma = 24 / 6 	 limit = 0.0050 / 0.0050 / 0.0200 	 count = 47 / 40 / 7 / 5.71 	 % = 1.0487
sma = 24 / 6 	 limit = 0.0050 / 0.0100 / 0.0150 	 count = 39 / 27 / 12 / 2.25 	 % = 1.1078
sma = 24 / 6 	 limit = 0.0050 / 0.0150 / 0.0150 	 count = 34 / 20 / 14 / 1.43 	 % = 1.0858
sma = 24 / 6 	 limit = 0.0050 / 0.0200 / 0.0150 	 count = 30 / 16 / 14 / 1.14 	 % = 1.1438
sma = 24 / 6 	 limit = 0.0050 / 0.0200 / 0.0200 	 count = 30 / 17 / 13 / 1.31 	 % = 1.0472
sma = 24 / 6 	 limit = 0.0050 / 0.0200 / 0.0250 	 count = 30 / 18 / 12 / 1.50 	 % = 1.0068
sma = 24 / 6 	 limit = 0.0050 / 0.0300 / 0.0450 	 count = 17 / 11 / 6 / 1.83 	 % = 1.0278
sma = 24 / 6 	 limit = 0.0050 / 0.0350 / 0.0350 	 count = 18 / 10 / 8 / 1.25 	 % = 1.0368
sma = 24 / 6 	 limit = 0.0050 / 0.0350 / 0.0400 	 count = 17 / 10 / 7 / 1.43 	 % = 1.0372
sma = 24 / 6 	 limit = 0.0050 / 0.0350 / 0.0450 	 count = 16 / 10 / 6 / 1.67 	 % = 1.0485
sma = 24 / 6 	 limit = 0.0050 / 0.0350 / 0.0500 	 count = 16 / 10 / 6 / 1.67 	 % = 1.0145
sma = 24 / 6 	 limit = 0.0050 / 0.0400 / 0.0150 	 count = 20 / 7 / 13 / 0.54 	 % = 1.0676
sma = 24 / 6 	 limit = 0.0100 / 0.0050 / 0.0100 	 count = 13 / 12 / 1 / 12.00 	 % = 1.1779
sma = 24 / 6 	 limit = 0.0100 / 0.0050 / 0.0150 	 count = 13 / 12 / 1 / 12.00 	 % = 1.1100
sma = 24 / 6 	 limit = 0.0100 / 0.0050 / 0.0200 	 count = 13 / 12 / 1 / 12.00 	 % = 1.0733
sma = 24 / 6 	 limit = 0.0100 / 0.0050 / 0.0250 	 count = 13 / 12 / 1 / 12.00 	 % = 1.0502
sma = 24 / 6 	 limit = 0.0100 / 0.0050 / 0.0300 	 count = 13 / 12 / 1 / 12.00 	 % = 1.0344
sma = 24 / 6 	 limit = 0.0100 / 0.0050 / 0.0350 	 count = 13 / 13 / 0 / 13.00 	 % = 1.0834
sma = 24 / 6 	 limit = 0.0100 / 0.0050 / 0.0400 	 count = 13 / 13 / 0 / 13.00 	 % = 1.0734
sma = 24 / 6 	 limit = 0.0100 / 0.0050 / 0.0450 	 count = 13 / 13 / 0 / 13.00 	 % = 1.0655
sma = 24 / 6 	 limit = 0.0100 / 0.0050 / 0.0500 	 count = 13 / 13 / 0 / 13.00 	 % = 1.0592
sma = 24 / 6 	 limit = 0.0100 / 0.0100 / 0.0100 	 count = 12 / 10 / 2 / 5.00 	 % = 1.3017
sma = 24 / 6 	 limit = 0.0100 / 0.0100 / 0.0150 	 count = 12 / 10 / 2 / 5.00 	 % = 1.1774
sma = 24 / 6 	 limit = 0.0100 / 0.0100 / 0.0200 	 count = 12 / 10 / 2 / 5.00 	 % = 1.1119
sma = 24 / 6 	 limit = 0.0100 / 0.0100 / 0.0250 	 count = 12 / 10 / 2 / 5.00 	 % = 1.0716
sma = 24 / 6 	 limit = 0.0100 / 0.0100 / 0.0300 	 count = 12 / 10 / 2 / 5.00 	 % = 1.0443
sma = 24 / 6 	 limit = 0.0100 / 0.0100 / 0.0350 	 count = 12 / 10 / 2 / 5.00 	 % = 1.0245
sma = 24 / 6 	 limit = 0.0100 / 0.0100 / 0.0400 	 count = 12 / 11 / 1 / 11.00 	 % = 1.0747
sma = 24 / 6 	 limit = 0.0100 / 0.0100 / 0.0450 	 count = 12 / 11 / 1 / 11.00 	 % = 1.0611
sma = 24 / 6 	 limit = 0.0100 / 0.0100 / 0.0500 	 count = 12 / 11 / 1 / 11.00 	 % = 1.0501
sma = 24 / 6 	 limit = 0.0100 / 0.0150 / 0.0100 	 count = 12 / 10 / 2 / 5.00 	 % = 1.5642
sma = 24 / 6 	 limit = 0.0100 / 0.0150 / 0.0150 	 count = 12 / 10 / 2 / 5.00 	 % = 1.3467
sma = 24 / 6 	 limit = 0.0100 / 0.0150 / 0.0200 	 count = 12 / 10 / 2 / 5.00 	 % = 1.2361
sma = 24 / 6 	 limit = 0.0100 / 0.0150 / 0.0250 	 count = 12 / 10 / 2 / 5.00 	 % = 1.1694
sma = 24 / 6 	 limit = 0.0100 / 0.0150 / 0.0300 	 count = 12 / 10 / 2 / 5.00 	 % = 1.1249
sma = 24 / 6 	 limit = 0.0100 / 0.0150 / 0.0350 	 count = 12 / 10 / 2 / 5.00 	 % = 1.0931
sma = 24 / 6 	 limit = 0.0100 / 0.0150 / 0.0400 	 count = 12 / 11 / 1 / 11.00 	 % = 1.1447
sma = 24 / 6 	 limit = 0.0100 / 0.0150 / 0.0450 	 count = 12 / 11 / 1 / 11.00 	 % = 1.1228
sma = 24 / 6 	 limit = 0.0100 / 0.0150 / 0.0500 	 count = 12 / 11 / 1 / 11.00 	 % = 1.1054
sma = 24 / 6 	 limit = 0.0100 / 0.0200 / 0.0100 	 count = 10 / 7 / 3 / 2.33 	 % = 1.4296
sma = 24 / 6 	 limit = 0.0100 / 0.0200 / 0.0150 	 count = 10 / 8 / 2 / 4.00 	 % = 1.3821
sma = 24 / 6 	 limit = 0.0100 / 0.0200 / 0.0200 	 count = 10 / 8 / 2 / 4.00 	 % = 1.2622
sma = 24 / 6 	 limit = 0.0100 / 0.0200 / 0.0250 	 count = 10 / 8 / 2 / 4.00 	 % = 1.1901
sma = 24 / 6 	 limit = 0.0100 / 0.0200 / 0.0300 	 count = 10 / 8 / 2 / 4.00 	 % = 1.1419
sma = 24 / 6 	 limit = 0.0100 / 0.0200 / 0.0350 	 count = 10 / 8 / 2 / 4.00 	 % = 1.1075
sma = 24 / 6 	 limit = 0.0100 / 0.0200 / 0.0400 	 count = 10 / 9 / 1 / 9.00 	 % = 1.1648
sma = 24 / 6 	 limit = 0.0100 / 0.0200 / 0.0450 	 count = 10 / 9 / 1 / 9.00 	 % = 1.1406
sma = 24 / 6 	 limit = 0.0100 / 0.0200 / 0.0500 	 count = 10 / 9 / 1 / 9.00 	 % = 1.1212
sma = 24 / 6 	 limit = 0.0100 / 0.0250 / 0.0100 	 count = 10 / 7 / 3 / 2.33 	 % = 1.6183
sma = 24 / 6 	 limit = 0.0100 / 0.0250 / 0.0150 	 count = 10 / 8 / 2 / 4.00 	 % = 1.5346
sma = 24 / 6 	 limit = 0.0100 / 0.0250 / 0.0200 	 count = 10 / 8 / 2 / 4.00 	 % = 1.3714
sma = 24 / 6 	 limit = 0.0100 / 0.0250 / 0.0250 	 count = 10 / 8 / 2 / 4.00 	 % = 1.2747
sma = 24 / 6 	 limit = 0.0100 / 0.0250 / 0.0300 	 count = 10 / 8 / 2 / 4.00 	 % = 1.2109
sma = 24 / 6 	 limit = 0.0100 / 0.0250 / 0.0350 	 count = 10 / 8 / 2 / 4.00 	 % = 1.1656
sma = 24 / 6 	 limit = 0.0100 / 0.0250 / 0.0400 	 count = 10 / 9 / 1 / 9.00 	 % = 1.2258
sma = 24 / 6 	 limit = 0.0100 / 0.0250 / 0.0450 	 count = 10 / 9 / 1 / 9.00 	 % = 1.1940
sma = 24 / 6 	 limit = 0.0100 / 0.0250 / 0.0500 	 count = 10 / 9 / 1 / 9.00 	 % = 1.1688
sma = 24 / 6 	 limit = 0.0100 / 0.0300 / 0.0100 	 count = 9 / 4 / 5 / 0.80 	 % = 1.1927
sma = 24 / 6 	 limit = 0.0100 / 0.0300 / 0.0150 	 count = 9 / 5 / 4 / 1.25 	 % = 1.2107
sma = 24 / 6 	 limit = 0.0100 / 0.0300 / 0.0200 	 count = 9 / 5 / 4 / 1.25 	 % = 1.1137
sma = 24 / 6 	 limit = 0.0100 / 0.0300 / 0.0250 	 count = 9 / 6 / 3 / 2.00 	 % = 1.1690
sma = 24 / 6 	 limit = 0.0100 / 0.0300 / 0.0300 	 count = 9 / 6 / 3 / 2.00 	 % = 1.1165
sma = 24 / 6 	 limit = 0.0100 / 0.0300 / 0.0350 	 count = 9 / 7 / 2 / 3.50 	 % = 1.1803
sma = 24 / 6 	 limit = 0.0100 / 0.0300 / 0.0400 	 count = 9 / 8 / 1 / 8.00 	 % = 1.2465
sma = 24 / 6 	 limit = 0.0100 / 0.0300 / 0.0450 	 count = 9 / 8 / 1 / 8.00 	 % = 1.2122
sma = 24 / 6 	 limit = 0.0100 / 0.0300 / 0.0500 	 count = 9 / 8 / 1 / 8.00 	 % = 1.1850
sma = 24 / 6 	 limit = 0.0100 / 0.0350 / 0.0100 	 count = 8 / 3 / 5 / 0.60 	 % = 1.1268
sma = 24 / 6 	 limit = 0.0100 / 0.0350 / 0.0150 	 count = 8 / 4 / 4 / 1.00 	 % = 1.1769
sma = 24 / 6 	 limit = 0.0100 / 0.0350 / 0.0200 	 count = 8 / 4 / 4 / 1.00 	 % = 1.0895
sma = 24 / 6 	 limit = 0.0100 / 0.0350 / 0.0250 	 count = 8 / 5 / 3 / 1.67 	 % = 1.1580
sma = 24 / 6 	 limit = 0.0100 / 0.0350 / 0.0300 	 count = 8 / 5 / 3 / 1.67 	 % = 1.1077
sma = 24 / 6 	 limit = 0.0100 / 0.0350 / 0.0350 	 count = 8 / 6 / 2 / 3.00 	 % = 1.1797
sma = 24 / 6 	 limit = 0.0100 / 0.0350 / 0.0400 	 count = 8 / 7 / 1 / 7.00 	 % = 1.2531
sma = 24 / 6 	 limit = 0.0100 / 0.0350 / 0.0450 	 count = 8 / 7 / 1 / 7.00 	 % = 1.2181
sma = 24 / 6 	 limit = 0.0100 / 0.0350 / 0.0500 	 count = 8 / 7 / 1 / 7.00 	 % = 1.1903
sma = 24 / 6 	 limit = 0.0100 / 0.0400 / 0.0150 	 count = 8 / 3 / 5 / 0.60 	 % = 1.0590
sma = 24 / 6 	 limit = 0.0100 / 0.0400 / 0.0250 	 count = 7 / 4 / 3 / 1.33 	 % = 1.1276
sma = 24 / 6 	 limit = 0.0100 / 0.0400 / 0.0300 	 count = 7 / 4 / 3 / 1.33 	 % = 1.0830
sma = 24 / 6 	 limit = 0.0100 / 0.0400 / 0.0350 	 count = 7 / 5 / 2 / 2.50 	 % = 1.1642
sma = 24 / 6 	 limit = 0.0100 / 0.0400 / 0.0400 	 count = 7 / 5 / 2 / 2.50 	 % = 1.1310
sma = 24 / 6 	 limit = 0.0100 / 0.0400 / 0.0450 	 count = 7 / 5 / 2 / 2.50 	 % = 1.1052
sma = 24 / 6 	 limit = 0.0100 / 0.0400 / 0.0500 	 count = 7 / 5 / 2 / 2.50 	 % = 1.0846
sma = 24 / 6 	 limit = 0.0100 / 0.0450 / 0.0350 	 count = 6 / 3 / 3 / 1.00 	 % = 1.0177
sma = 24 / 12 	 limit = 0.0050 / 0.0050 / 0.0100 	 count = 32 / 26 / 6 / 4.33 	 % = 1.1712
sma = 24 / 12 	 limit = 0.0050 / 0.0050 / 0.0150 	 count = 31 / 27 / 4 / 6.75 	 % = 1.1561
sma = 24 / 12 	 limit = 0.0050 / 0.0050 / 0.0200 	 count = 31 / 27 / 4 / 6.75 	 % = 1.0718
sma = 24 / 12 	 limit = 0.0050 / 0.0050 / 0.0250 	 count = 31 / 28 / 3 / 9.33 	 % = 1.0834
sma = 24 / 12 	 limit = 0.0050 / 0.0050 / 0.0300 	 count = 31 / 28 / 3 / 9.33 	 % = 1.0458
sma = 24 / 12 	 limit = 0.0050 / 0.0050 / 0.0350 	 count = 30 / 28 / 2 / 14.00 	 % = 1.0725
sma = 24 / 12 	 limit = 0.0050 / 0.0050 / 0.0400 	 count = 30 / 29 / 1 / 29.00 	 % = 1.1127
sma = 24 / 12 	 limit = 0.0050 / 0.0050 / 0.0450 	 count = 30 / 29 / 1 / 29.00 	 % = 1.0945
sma = 24 / 12 	 limit = 0.0050 / 0.0050 / 0.0500 	 count = 30 / 29 / 1 / 29.00 	 % = 1.0801
sma = 24 / 12 	 limit = 0.0050 / 0.0100 / 0.0100 	 count = 27 / 18 / 9 / 2.00 	 % = 1.2186
sma = 24 / 12 	 limit = 0.0050 / 0.0100 / 0.0150 	 count = 26 / 19 / 7 / 2.71 	 % = 1.1573
sma = 24 / 12 	 limit = 0.0050 / 0.0100 / 0.0200 	 count = 26 / 19 / 7 / 2.71 	 % = 1.0381
sma = 24 / 12 	 limit = 0.0050 / 0.0100 / 0.0250 	 count = 26 / 21 / 5 / 4.20 	 % = 1.1098
sma = 24 / 12 	 limit = 0.0050 / 0.0100 / 0.0300 	 count = 26 / 21 / 5 / 4.20 	 % = 1.0512
